顾客编号,销售月份,销售金额,销售日期
940,201501,53.405120000000004,1
941,201501,88.30056,1
941,201502,87.54576,2
942,201501,135.25856,1
943,201501,36.71252,1
944,201501,103.04640000000002,1
945,201501,40.9544,1
946,201501,36.7748,1
947,201501,111.74772000000002,1
947,201504,74.63579999999999,1
948,201501,65.41156000000001,1
949,201501,32.9,1
950,201501,96.66504,3
950,201502,308.39788000000004,5
950,201503,97.16364,2
950,201504,7.8080799999999995,1
951,201501,81.46400000000001,2
952,201501,131.51559999999998,1
952,201502,52.800000000000004,1
952,201504,399.44795999999997,2
953,201501,54.800000000000004,1
953,201502,58.89999999999999,1
953,201503,37.9,1
954,201501,64.14840000000001,1
954,201503,78.86793999999999,2
954,201504,53.56626,1
955,201501,45.10000000000001,1
956,201501,3.032,1
956,201502,265.3512,2
956,201503,8.3888,1
956,201504,149.32544000000001,5
957,201501,70.60172,2
958,201501,122.76,1
959,201501,133.8694,1
959,201502,45.797599999999996,1
959,201503,7.8,1
960,201501,27.6,1
961,201501,8.7,1
962,201501,248.36192000000005,3
962,201502,432.96599999999984,4
962,201503,146.9,2
963,201501,75.7,2
963,201502,208.29461999999998,6
963,201503,85.7,4
963,201504,529.6,12
964,201501,23.1,1
964,201503,74.46527999999999,1
965,201501,196.53633999999997,2
966,201501,82.1997,1
967,201501,39.2,1
968,201501,94.3192,2
968,201502,74.97959999999999,3
968,201503,150.97172000000003,4
968,201504,366.54387999999994,6
969,201501,15.2426,1
969,201502,305.12196,4
969,201503,73.03999999999999,1
969,201504,254.1,1
970,201501,172.8428,1
971,201501,133.87264000000002,1
971,201503,28.5968,1
971,201504,96.76836,2
972,201501,98.02448,1
973,201501,33.52738,1
973,201503,86.70599999999999,1
973,201504,123.19212000000002,2
974,201501,33.6088,1
975,201501,61.9,1
975,201502,194.26528,1
975,201504,45.3,1
976,201501,95.36088000000001,2
976,201502,17.8548,1
976,201503,192.02036,3
976,201504,66.27552,1
977,201501,14.6216,2
977,201502,28.1428,2
977,201504,91.2544,2
978,201501,26.79,1
978,201502,37.16394,2
978,201503,20.334400000000002,1
978,201504,94.73484,3
979,201501,24.479999999999997,1
979,201504,47.649919999999995,1
980,201501,74.538,1
980,201503,197.38416000000004,2
981,201501,26.1536,1
982,201501,41.98559999999999,2
982,201503,109.4,3
983,201501,82.9,1
983,201502,190.0262,2
983,201504,45.5908,1
984,201501,24.253200000000003,1
985,201501,336.3,1
986,201501,1890.711520000001,3
986,201503,834.2517599999999,5
987,201501,74.82096,1
988,201501,35.156819999999996,3
988,201503,25.73786,1
988,201504,96.06272,2
989,201501,46.7476,1
989,201504,44.132000000000005,1
990,201501,58.73956000000001,2
991,201501,79.78504000000001,3
991,201502,131.64624,1
992,201501,15.9,1
993,201501,57.23879999999999,1
993,201502,83.00000000000001,1
994,201501,34.7108,1
994,201502,10.47,1
995,201501,72.15472,2
996,201501,28.590280000000003,1
996,201502,7.9559999999999995,1
996,201503,7.9,1
996,201504,25.74416,1
997,201501,43.05408,2
997,201502,112.12728000000001,1
998,201501,136.59840000000003,2
999,201501,129.49036,4
999,201502,245.69212000000002,4
999,201503,85.48776,3
999,201504,129.41532,3
1000,201501,122.62360000000001,1
1001,201501,26.9,1
1001,201502,22.099999999999998,1
1001,201504,32.653999999999996,2
1002,201501,140.6,2
1002,201504,43.04036,2
1003,201501,59.9,1
1003,201502,160.37852,3
1003,201504,72.41760000000001,2
1004,201501,13.4,1
1004,201503,16.400000000000002,1
1004,201504,40.400000000000006,1
1005,201501,92.24228,1
1006,201501,20.3,1
1007,201501,162.0975,5
1007,201502,134.44912,3
1008,201501,11.9,1
1008,201502,40.1,1
1008,201503,173.35495999999998,5
1008,201504,74.6764,1
1009,201501,19.9,1
1009,201503,22.2,1
1010,201501,18.8,1
1010,201502,227.1868,3
1011,201501,36.57384,1
1011,201502,31.00236,2
1011,201503,50.612719999999996,2
1011,201504,134.52332,4
1012,201501,33.17092,1
1012,201504,19.49042,1
1013,201501,162.23640000000003,2
1013,201503,35.2432,1
1014,201501,72.2996,1
1015,201501,89.3,1
1015,201504,35.900000000000006,1
1016,201501,153.20000000000002,3
1016,201503,80.74,1
1017,201501,29.82144,1
1018,201501,33.164,1
1018,201502,45.0,1
1018,201503,98.0,1
1018,201504,174.85472000000004,5
1019,201501,71.45002,4
1019,201504,72.1412,2
1020,201501,36.49544,1
1020,201502,51.32815999999999,1
1021,201501,74.32,1
1022,201501,37.61984,1
1023,201501,22.3,1
1024,201501,182.50516,2
1024,201502,15.15168,1
1024,201503,30.5051,1
1024,201504,145.96810000000002,3
1025,201501,31.792879999999997,1
1026,201501,251.7,1
1026,201502,277.94239999999996,1
1026,201504,111.76400000000001,1
1027,201501,14.9,1
1028,201501,44.9,1
1028,201503,37.49999999999999,1
1028,201504,29.89016,1
1029,201501,92.69999999999999,1
1030,201501,27.489199999999997,1
1030,201502,74.156,2
1030,201504,68.82504,2
1031,201501,1.0,1
1031,201502,53.699999999999996,2
1031,201503,44.900000000000006,3
1031,201504,40.711999999999996,4
1032,201501,72.0,1
1033,201501,103.04640000000002,1
1034,201501,31.305600000000002,1
1035,201501,22.7358,1
1035,201502,197.79999999999998,1
1036,201501,96.638,2
1036,201502,174.99452000000002,2
1036,201504,67.25008,2
1037,201501,60.0,1
1037,201503,78.39999999999999,1
1037,201504,91.7216,1
1038,201501,10.92312,1
1039,201501,173.20000000000002,1
1040,201501,97.30000000000001,1
1041,201501,21.93904,1
1041,201502,29.16952,1
1041,201503,139.71290000000002,2
1041,201504,83.404,1
1042,201501,173.8,1
1042,201502,91.70000000000002,1
1042,201503,46.710499999999996,1
1043,201501,212.18504000000001,2
1043,201502,23.58108,1
1043,201504,38.12656,2
1044,201501,292.8876,1
1045,201501,21.755719999999997,1
1045,201504,10.2,1
1046,201501,34.7,1
1046,201502,91.66152,2
1046,201503,21.3,1
1046,201504,57.03408,1
1047,201501,27.4,1
1047,201502,52.28028,1
1048,201501,111.6,1
1049,201501,45.6,1
1049,201502,182.13272,2
1049,201504,93.06944000000001,1
1050,201501,68.5,1
1051,201501,128.9908,1
1051,201502,16.349040000000002,1
1052,201501,22.93836,1
1053,201501,160.0588,1
1053,201502,14.0,1
1053,201504,153.37326000000002,2
1054,201501,30.9,1
1054,201503,42.400000000000006,2
1054,201504,154.25636,3
1055,201501,151.98564,2
1055,201502,147.3,1
1056,201501,37.8,1
1056,201502,66.97136,2
1056,201503,20.664160000000003,2
1057,201501,22.36,1
1058,201501,83.45368,2
1058,201503,72.0,1
1058,201504,166.41012,3
1059,201501,47.0988,2
1059,201503,26.98368,2
1059,201504,267.06291999999996,2
1060,201501,72.0,1
1061,201501,38.71728,1
1061,201502,71.47524,1
1061,201503,241.87044,3
1062,201501,79.01168,1
1063,201501,44.82,2
1064,201501,653.2,2
1064,201502,482.1424400000001,4
1064,201503,183.21584,3
1064,201504,88.2586,1
1065,201501,10.8,1
1065,201502,72.7856,1
1065,201503,20.3,1
1066,201501,63.22304,1
1067,201501,89.95720000000001,1
1068,201501,181.83551999999997,2
1068,201502,42.74624,1
1068,201504,16.25834,1
1069,201501,49.316919999999996,1
1069,201504,71.6636,1
1070,201501,109.6656,1
1071,201501,9.8,1
1071,201504,7.1,1
1072,201501,24.799879999999998,1
1072,201503,27.82732,1
1072,201504,39.08344,2
1073,201501,51.7298,1
1073,201502,61.87324,1
1074,201501,59.074040000000004,1
1074,201502,46.1028,1
1074,201503,30.50656,2
1075,201501,98.72036,1
1076,201501,121.69720000000001,1
1077,201501,109.6656,1
1077,201504,22.235999999999997,1
1078,201501,26.31832,1
1078,201504,66.8995,2
1079,201501,94.1536,1
1079,201502,6.5,1
1080,201501,21.616799999999998,1
1081,201501,8.39328,1
1081,201502,98.50832,3
1081,201503,113.7,2
1082,201501,32.7,1
1082,201502,649.3199999999999,2
1083,201501,9.120000000000001,1
1083,201502,270.8718,2
1083,201503,424.41795999999994,5
1083,201504,104.71812,2
1084,201501,15.820920000000001,1
1085,201501,4.11576,1
1086,201501,19.2372,1
1087,201501,10.375200000000001,1
1087,201502,34.432159999999996,1
1088,201501,6.7,1
1088,201503,11.32908,1
1089,201501,72.0,1
1090,201501,25.00488,1
1091,201501,123.50000000000001,1
1092,201501,59.34268,2
1093,201501,624.1832400000001,1
1094,201501,14.3,1
1094,201503,6.2376000000000005,1
1095,201501,8.1,1
1096,201501,58.729200000000006,1
1096,201502,138.00744,2
1096,201503,53.498200000000004,2
1096,201504,96.74488,3
1097,201501,73.6016,1
1097,201502,152.02960000000004,2
1097,201503,257.6704,1
1097,201504,131.76219999999998,1
1098,201501,251.63320000000002,1
1098,201503,15.5,1
1099,201501,82.0,1
1099,201504,78.5672,1
1100,201501,64.84024,2
1100,201503,103.23348,4
1101,201501,161.70000000000002,1
1102,201501,141.45940000000002,2
1103,201501,30.5,1
1103,201504,22.269439999999996,1
1104,201501,86.4342,1
1104,201502,83.30199999999999,2
1104,201503,205.11384,2
1104,201504,52.37352,1
1105,201501,38.300000000000004,1
1105,201502,343.45200000000006,2
1105,201503,164.40000000000003,3
1106,201501,121.0168,1
1106,201503,18.8,1
1106,201504,2.919,1
1107,201501,17.837079999999997,3
1107,201502,210.16479999999999,3
1107,201504,23.7,1
1108,201501,5.9,1
1109,201501,29.3324,1
1109,201504,69.6488,1
1110,201501,31.81526,1
1111,201501,8.28576,1
1112,201501,105.396,1
1113,201501,45.4,1
1114,201501,110.09920000000001,2
1115,201501,26.797599999999996,1
1116,201501,93.90879999999999,1
1117,201501,27.793799999999997,1
1117,201504,35.6427,1
1118,201501,298.9,1
1119,201501,71.8246,1
1119,201502,540.77944,4
1119,201503,202.08794000000003,8
1119,201504,623.0383400000002,10
1120,201501,83.6788,1
1120,201502,117.2,1
1121,201501,69.56320000000001,1
1122,201501,95.62846,2
1122,201502,33.2456,1
1122,201504,74.42447999999999,1
1123,201501,63.803439999999995,1
1123,201503,82.55792,2
1123,201504,80.16,2
1124,201501,177.60000000000002,1
1125,201501,14.911600000000002,1
1126,201501,89.8424,1
1126,201502,94.0332,1
1127,201501,73.43656,1
1127,201502,164.174,1
1128,201501,26.086,1
1128,201503,18.273039999999998,1
1129,201501,66.94484000000001,1
1129,201503,8.9,1
1129,201504,162.40000000000003,2
1130,201501,101.11800000000001,2
1130,201502,1.8908,1
1130,201503,89.8,2
1130,201504,142.2518,5
1131,201501,25.708080000000002,1
1131,201502,144.8,1
1132,201501,50.099999999999994,1
1133,201501,316.81089999999995,3
1133,201502,428.30127999999996,5
1133,201503,234.09188,6
1133,201504,263.39742,7
1134,201501,23.6,1
1135,201501,108.8396,1
1135,201502,63.8284,1
1136,201501,23.20512,1
1136,201502,183.78596000000002,4
1136,201504,12.9,1
1137,201501,60.0,1
1137,201502,91.8,1
1138,201501,19.182000000000002,1
1138,201503,9.602400000000001,1
1139,201501,92.5824,1
1139,201502,51.9212,1
1139,201503,123.56857999999998,3
1139,201504,14.4,1
1140,201501,151.8888,1
1140,201502,99.82240000000002,1
1140,201503,47.39344,1
1141,201501,18.7,1
1142,201501,17.66904,1
1143,201501,14.102799999999998,1
1144,201501,14.7,1
1144,201504,38.4,1
1145,201501,43.4648,1
1146,201501,27.17848,1
1146,201504,28.259999999999998,1
1147,201501,52.400639999999996,1
1148,201501,16.42728,1
1149,201501,16.183680000000003,1
1150,201501,213.97808,2
1151,201501,32.739599999999996,1
1152,201501,89.53199999999998,1
1153,201501,118.00384,1
1153,201502,46.7,1
1153,201503,92.60328,5
1153,201504,103.52799999999999,2
1154,201501,29.9668,1
1155,201501,67.25,2
1155,201504,79.9804,1
1156,201501,46.5,1
1157,201501,60.0,1
1158,201501,2.0,1
1158,201503,38.368719999999996,4
1158,201504,7.5047,1
1159,201501,43.2,1
1160,201501,30.432199999999998,1
1161,201501,214.19252,1
1161,201503,87.56968,1
1162,201501,31.900000000000002,1
1163,201501,105.07520000000002,1
1163,201502,76.02312,1
1164,201501,57.24384,1
1164,201502,83.80000000000001,1
1164,201503,36.6,2
1164,201504,110.49199999999999,4
1165,201501,18.72168,1
1166,201501,38.876,1
1167,201501,36.5,1
1167,201504,133.6,2
1168,201501,17.1,1
1168,201502,14.34104,1
1169,201501,124.0,1
1170,201501,90.60000000000001,1
1170,201502,200.67888000000002,3
1170,201503,161.55983999999998,2
1170,201504,165.01760000000002,2
1171,201501,17.9,1
1171,201502,62.19015999999999,2
1171,201503,19.67276,1
1172,201501,3.9,1
1172,201504,31.345999999999997,2
1173,201501,35.28904,1
1173,201503,46.49332,2
1173,201504,59.55112,1
1174,201501,14.6,1
1174,201503,6.9,1
1174,201504,91.3,2
1175,201501,19.4,1
1176,201501,8.650079999999999,1
1176,201502,68.10736,2
1176,201504,79.5052,1
1177,201501,25.03464,1
1177,201502,13714.754640000001,2
1177,201503,538.73348,6
1178,201501,21.299999999999997,1
1178,201502,24.300000000000004,2
1178,201503,16.4546,1
1179,201501,12.7,1
1180,201501,39.5,1
1181,201501,12.788,1
1181,201503,24.216479999999997,1
1182,201501,6.7,1
1183,201501,11.187560000000001,1
1184,201501,82.585,1
1185,201501,73.6776,1
1185,201502,50.8,2
1185,201503,179.80000000000004,5
1185,201504,80.80000000000001,2
1186,201501,34.63512,1
1187,201501,300.57199999999995,2
1187,201502,33.9,1
1187,201503,169.6,1
1187,201504,348.49296,2
1188,201501,48.3,1
1188,201502,53.79016,1
1188,201503,90.92000000000002,2
1189,201501,10.9,1
1190,201501,24.3392,1
1190,201503,100.31836000000001,4
1191,201501,19.2,1
1192,201501,87.9,1
1192,201502,85.25904,2
1193,201501,21.4632,1
1194,201501,46.39880000000001,1
1195,201501,5.6,1
1196,201501,30.0944,1
1196,201502,276.0,1
1196,201503,131.37864000000002,4
1196,201504,57.93,3
1197,201501,12.304,1
1197,201502,10.432,1
1198,201501,39.110479999999995,1
1198,201503,8.81562,1
1198,201504,121.022,1
1199,201501,39.40938,1
1199,201504,153.03592000000003,1
1200,201501,51.3592,1
1200,201502,112.26744000000001,2
1200,201503,27.5,1
1201,201501,34.944,1
1201,201502,35.3,1
1201,201503,49.93808,2
1202,201501,226.01340000000002,1
1202,201502,75.05199999999999,1
1203,201501,236.3,1
1204,201501,43.303200000000004,1
1204,201502,203.85624,1
1204,201503,107.59839999999998,1
1204,201504,107.46068000000001,1
1205,201501,42.93424,1
1205,201502,198.69424,3
1205,201503,4.7,1
1206,201501,66.89999999999999,1
1207,201501,31.1434,1
1208,201501,3.9,1
1209,201501,21.5202,1
1209,201502,28.658720000000002,1
1209,201503,45.18232,1
1210,201501,228.3848,1
1211,201501,19.5228,1
1211,201503,178.81858,4
1211,201504,214.66660000000005,3
1212,201501,72.45176,1
1212,201502,114.7462,1
1212,201503,126.38894,5
1212,201504,125.0176,5
1213,201501,93.5,1
1214,201501,163.39999999999998,1
1215,201501,221.7384,1
1215,201502,723.5952399999999,6
1215,201503,35.42528,1
1216,201501,21.4,1
1216,201502,321.01444,3
1216,201503,23.16688,1
1217,201501,45.3,1
1218,201501,7.632000000000001,1
1219,201501,106.03956,1
1220,201501,100.10000000000001,1
1221,201501,9.207920000000001,1
1221,201502,20.902800000000003,1
1222,201501,21.5,1
1223,201501,26.9,1
1223,201504,14.073080000000001,1
1224,201501,28.8,1
1224,201503,18.70532,1
1225,201502,24.1408,1
1226,201502,61.6832,1
1226,201503,83.65308,3
1226,201504,251.32348,6
1227,201502,227.73280000000003,1
1227,201503,28.763180000000002,1
1228,201502,88.8448,2
1228,201503,28.20288,1
1228,201504,144.7912,4
1229,201502,99.0,1
1230,201502,294.46564,3
1230,201503,100.81452000000002,3
1230,201504,97.44456,2
1231,201502,141.00464,2
1232,201502,124.6924,1
1232,201504,104.14920000000001,1
1233,201502,502.24932000000007,3
1233,201504,60.787200000000006,1
1234,201502,67.38319999999999,2
1234,201503,11.85776,1
1235,201502,178.93876000000003,3
1235,201503,78.87596,2
1235,201504,148.25840000000002,2
1236,201502,50.5464,1
1237,201502,213.78480000000005,1
1238,201502,72.22,1
1239,201502,34.14984,1
1239,201503,136.40886,2
1239,201504,12.9556,2
1240,201502,169.74827999999997,5
1240,201503,188.66984,2
1241,201502,80.69968,1
1242,201502,34.91584,1
1243,201502,293.9,4
1243,201503,53.953599999999994,3
1243,201504,13.9,1
1244,201502,44.6,1
1244,201503,29.799999999999997,1
1244,201504,127.40000000000003,2
1245,201502,141.8,1
1246,201502,388.93201999999997,6
1246,201503,85.4992,1
1246,201504,63.038639999999994,1
1247,201502,93.23919999999998,1
1247,201503,109.3928,2
1247,201504,42.6,1
1248,201502,12.153200000000002,1
1249,201502,159.63972,3
1250,201502,23.19328,1
1251,201502,43.2,1
1252,201502,49.199999999999996,2
1252,201504,55.9,1
1253,201502,29.0,1
1254,201502,83.49960000000002,2
1254,201504,108.9088,2
1255,201502,342.4,1
1256,201502,104.30000000000001,1
1256,201504,686.9617199999998,2
1257,201502,84.83136,1
1258,201502,48.932599999999994,1
1258,201504,31.7,1
1259,201502,50.3,1
1260,201502,20.4332,1
1261,201502,15.600000000000001,1
1262,201502,45.756,1
1263,201502,207.77144,2
1264,201502,105.83720000000001,1
1264,201503,153.69760000000002,2
1265,201502,176.39275999999998,1
1266,201502,104.34688,2
1266,201503,65.8,1
1267,201502,6.5,1
1268,201502,62.853440000000006,2
1268,201503,27.626240000000003,1
1268,201504,135.82880000000003,2
1269,201502,79.68831999999999,2
1270,201502,296.33016,2
1270,201503,92.75039999999998,1
1271,201502,159.49321999999998,1
1272,201502,85.784,2
1272,201503,153.07440000000003,2
1273,201502,82.7,1
1274,201502,191.2,2
1275,201502,41.2,1
1275,201503,68.639,2
1276,201502,129.16,4
1276,201503,19.9,1
1277,201502,75.50024,2
1278,201502,81.61999999999999,1
1278,201503,12.4,1
1279,201502,112.08632,2
1279,201503,85.40548,2
1280,201502,119.9412,1
1281,201502,89.65246,2
1282,201502,102.80000000000001,2
1283,201502,12.0,1
1284,201502,39.04736,1
1285,201502,15.091200000000002,1
1285,201504,53.891160000000006,2
1286,201502,22.1,1
1286,201503,56.26204,2
1287,201502,308.86348,2
1288,201502,521.27604,3
1288,201503,188.08947999999998,2
1289,201502,31.9,1
1290,201502,122.5,2
1290,201503,55.2208,1
1291,201502,131.03836,3
1291,201504,54.48396,1
1292,201502,182.90601999999998,8
1292,201503,28.833280000000002,3
1292,201504,6.722879999999999,1
1293,201502,24.2,2
1293,201503,35.01408,1
1294,201502,24.700000000000003,1
1295,201502,66.86044,1
1295,201503,76.5,1
1296,201502,11.9,1
1297,201502,111.78559999999999,2
1298,201502,54.443920000000006,1
1299,201502,53.105599999999995,1
1300,201502,174.30151999999998,1
1301,201502,15.627199999999998,1
1302,201502,136.6,1
1302,201504,93.0,1
1303,201502,34.90236,1
1304,201502,59.51922,3
1304,201504,39.0,1
1305,201502,102.96879999999999,2
1305,201503,50.02268000000001,1
1306,201502,54.122000000000014,1
1306,201503,183.39704,4
1307,201502,27.511200000000002,1
1308,201502,33.785039999999995,1
1308,201503,30.181600000000003,1
1309,201502,228.4766,2
1310,201502,180.0,1
1310,201504,87.74900000000001,3
1311,201502,106.32600000000001,2
1312,201502,17.9538,1
1313,201502,39.439600000000006,1
1314,201502,12.627839999999999,1
1314,201503,361.4349599999998,8
1314,201504,24.04072,1
1315,201502,27.438679999999998,2
1316,201502,244.25522000000007,3
1316,201504,64.15671999999999,2
1317,201502,16.15184,1
1318,201502,122.10759999999998,1
1318,201504,148.70000000000002,1
1319,201502,33.8,1
1320,201502,96.44,1
1321,201502,30.8,1
1322,201502,62.89999999999999,1
1323,201502,48.4332,2
1323,201503,110.7656,4
1324,201502,109.4,1
1325,201502,217.95652,6
1326,201502,132.64,1
1327,201502,533.2568,1
1327,201504,72.27568,1
1328,201502,32.8,1
1329,201502,150.0,1
1330,201502,154.47316,2
1330,201503,34.7,1
1330,201504,14.100000000000001,1
1331,201502,17.674120000000002,1
1331,201503,11.20454,1
1332,201502,11.8,1
1332,201503,102.7,2
1333,201502,105.2484,1
1333,201504,17.97792,1
1334,201502,19.6,1
1334,201504,139.7,2
1335,201502,61.19384,3
1336,201502,115.53879999999998,3
1336,201503,36.080799999999996,1
1337,201502,85.9772,1
1338,201502,41.7,1
1339,201502,118.71328000000001,1
1340,201502,39.11308,1
1341,201502,16.8,1
1342,201502,103.8184,2
1342,201503,41.02,1
1343,201502,56.87200000000001,1
1343,201503,86.96332,1
1343,201504,104.6358,2
1344,201502,91.12223999999999,2
1344,201503,32.8,1
1345,201502,43.89999999999999,1
1346,201502,15.3,1
1346,201503,204.94280000000006,1
1347,201502,81.88239999999999,2
1348,201502,13.682,1
1349,201502,51.6366,2
1350,201502,20.81136,2
1351,201502,250.10000000000002,1
1352,201502,145.66724,2
1353,201502,195.20000000000002,2
1354,201502,200.62238000000002,3
1354,201503,75.56592,2
1355,201502,48.73852,1
1355,201503,9.2054,1
1356,201502,57.43466,1
1357,201502,392.28439999999995,1
1357,201504,58.7732,1
1358,201502,52.95172,1
1359,201502,184.27520000000004,1
1360,201502,77.06,1
1361,201502,6.9,1
1362,201502,95.78728000000001,1
1363,201502,496.504,2
1363,201503,84.2352,2
1364,201502,32.38552,1
1365,201502,57.7676,1
1365,201504,193.03320000000002,2
1366,201502,21.9,1
1367,201502,64.9,1
1367,201503,16.3744,1
1368,201502,103.08720000000001,3
1368,201503,36.6752,1
1368,201504,46.3,1
1369,201502,2.58084,1
1370,201502,57.72839999999999,1
1371,201502,250.67324000000002,3
1372,201502,63.096,2
1372,201503,106.53,1
1373,201502,156.4,1
1374,201502,121.5,1
1374,201503,279.1,1
1375,201502,178.10000000000002,1
1376,201502,368.6,2
1377,201502,28.025199999999998,1
1378,201502,41.7836,1
1378,201503,20.5,1
1379,201502,38.471920000000004,1
1380,201502,42.4,1
1381,201502,260.0,1
1382,201502,47.046400000000006,1
1383,201502,47.1,1
1384,201502,161.61108000000002,1
1385,201502,2661.2999999999997,1
1386,201502,93.13412,2
1386,201503,119.76383999999999,2
1387,201502,33.22068,1
1387,201503,49.48972,1
1388,201502,99.20452,2
1388,201503,134.10944,7
1388,201504,21.775840000000002,1
1389,201502,143.59772,1
1389,201504,21.59776,1
1390,201502,76.4,1
1391,201502,69.592,2
1391,201503,29.7616,1
1392,201502,24.94464,1
1393,201502,35.9,1
1393,201503,8.5,1
1394,201502,16.454720000000002,1
1395,201502,61.56616,1
1395,201504,25.6,1
1396,201502,80.55359999999999,1
1397,201502,69.94964,1
1398,201502,134.72554,2
1398,201503,5.3,1
1399,201502,44.153040000000004,1
1399,201503,79.4,1
1400,201502,99.866,1
1401,201502,9.7,1
1402,201502,46.43312,1
1402,201503,66.648,1
1403,201502,172.14220000000003,2
1403,201504,152.94928000000002,3
1404,201502,110.2768,1
1405,201502,73.7666,2
1406,201502,35.96708,1
1407,201502,18.91364,1
1408,201502,76.05496000000001,1
1409,201502,400.8999999999999,3
1409,201503,65.87962,4
1409,201504,10.386959999999998,1
1410,201502,8.94952,1
1411,201502,30.517200000000003,1
1412,201502,50.2,1
1413,201502,86.3552,2
1413,201503,182.19932,2
1414,201502,15.5,1
1415,201502,20.3,1
1416,201502,5.3,1
1417,201502,21.08216,1
1418,201502,139.3,1
1419,201502,45.6938,1
1420,201502,357.71320000000003,2
1421,201502,44.670959999999994,2
1421,201504,33.3,1
1422,201502,9.5,1
1423,201502,324.7008,2
1424,201502,63.0254,2
1425,201502,80.1528,1
1425,201503,33.28264,1
1426,201502,83.70844,1
1427,201502,31.5016,1
1428,201502,39.8,1
1429,201502,65.0,1
1430,201502,21.306199999999997,1
1431,201502,149.20000000000002,1
1432,201502,190.06307999999996,5
1432,201503,64.066,1
1432,201504,181.38244,4
1433,201502,16.7182,1
1433,201503,57.3036,1
1434,201502,224.892,1
1435,201502,27.206400000000002,1
1436,201502,130.7,1
1436,201503,81.5,4
1437,201502,6.9708,1
1438,201502,181.3,1
1439,201502,41.9,1
1439,201503,124.75568,1
1440,201502,23.5,1
1441,201502,133.70000000000002,3
1442,201502,407.3845,4
1442,201503,166.64944,5
1442,201504,30.6669,2
1443,201502,28.195,1
1444,201502,339.68768,4
1444,201503,138.14327999999998,1
1444,201504,144.0928,2
1445,201502,61.15279999999999,1
1445,201504,10.4,1
1446,201502,15.5576,1
1447,201502,70.756,2
1448,201502,603.0,1
1449,201502,45.4,2
1449,201503,35.0,1
1450,201502,121.1752,5
1451,201502,20.3,1
1451,201503,79.29296000000001,1
1452,201502,42.7,1
1452,201503,93.93288,3
1452,201504,63.1964,1
1453,201502,76.9,2
1453,201504,102.66201999999998,1
1454,201502,137.88,1
1454,201504,33.2846,1
1455,201502,44.932,1
1455,201504,81.55095999999999,2
1456,201502,35.63496,1
1457,201502,88.2,2
1457,201504,41.5,1
1458,201502,21.252000000000002,1
1459,201502,356.71844,3
1459,201504,238.02144000000004,1
1460,201502,9.12056,1
1460,201503,64.7,1
1461,201502,34.22712,1
1462,201502,46.2496,1
1462,201503,87.16028,1
1462,201504,134.59903999999997,1
1463,201502,506.5439999999999,2
1464,201502,34.673080000000006,1
1464,201503,31.8,1
1465,201502,99.49408,2
1465,201504,48.19460000000001,1
1466,201502,165.75424,2
1467,201502,130.0,1
1468,201502,143.21956,1
1469,201502,265.00464,4
1469,201503,226.14695999999998,3
1469,201504,259.53762,8
1470,201502,60.7,4
1470,201503,113.73956,3
1470,201504,335.30516,6
1471,201502,10.5,1
1471,201503,31.02552,1
1471,201504,164.78640000000001,1
1472,201502,5.652,1
1473,201502,356.3,1
1474,201502,205.00000000000006,3
1475,201502,57.76112,1
1475,201504,40.312000000000005,1
1476,201502,206.65858,1
1476,201503,55.217220000000005,1
1476,201504,45.3994,1
1477,201502,34.0,1
1478,201502,118.97064000000002,1
1478,201503,133.17000000000002,1
1479,201502,77.99119999999999,1
1480,201502,209.20000000000002,1
1481,201502,30.700000000000003,1
1482,201502,401.384,2
1482,201504,167.06248,3
1483,201502,38.3,1
1484,201502,146.8,1
1485,201502,38.8,1
1486,201502,157.2096,1
1486,201504,24.8872,2
1487,201502,106.8,1
1488,201502,109.9,1
1489,201502,192.0288,2
1490,201502,104.0,1
1490,201504,161.0,1
1491,201502,19.224,1
1491,201503,114.608,3
1492,201502,57.016400000000004,1
1493,201502,42.954119999999996,2
1494,201502,39.8,1
1495,201502,209.56607999999997,1
1495,201504,62.99999999999999,1
1496,201502,138.8988,1
1497,201502,104.48404000000001,3
1497,201503,14.833680000000001,1
1498,201502,267.2,1
1498,201503,49.0,1
1499,201502,193.90000000000003,1
1500,201502,222.4,1
1501,201502,653.6559999999997,2
1501,201503,288.72516,3
1501,201504,36.9,2
1502,201502,90.8068,1
1503,201502,196.0,1
1504,201502,137.70000000000002,1
1505,201502,87.4,1
1506,201502,17.9,1
1506,201504,20.35128,1
1507,201502,111.40432,1
1508,201502,152.1568,3
1509,201502,266.648,1
1509,201503,108.5368,2
1509,201504,81.464,2
1510,201502,128.54000000000002,1
1511,201502,262.2,1
1512,201502,174.19856,4
1512,201503,149.30908,6
1512,201504,420.83156,8
1513,201502,123.65199999999999,1
1514,201502,99.59199999999998,1
1515,201502,56.709199999999996,1
1516,201502,55.39742,1
1516,201504,31.2,1
1517,201502,248.60000000000002,1
1518,201502,33.75952,1
1519,201502,89.4636,1
1520,201502,266.973,1
1521,201502,60.357279999999996,1
1521,201503,61.74444,2
1521,201504,67.77624,3
1522,201502,35.09312,1
1522,201503,52.51256,2
1522,201504,33.516,1
1523,201502,261.25440000000003,1
1524,201502,229.02511999999996,2
1524,201503,13.9284,1
1525,201502,122.29999999999998,1
1526,201502,53.4,1
1527,201502,24.9,1
1528,201502,127.7,2
1528,201503,89.6,2
1528,201504,88.0,1
1529,201502,188.60000000000002,1
1530,201502,125.06960000000001,1
